customer_key,customer_id,email,first_name,last_name,date_of_birth,gender,phone,country,region,state,city,postal_code,address_line1,address_line2,preferred_language,customer_status,registration_date,email_opt_in,sms_opt_in,push_opt_in,effective_date,expiry_date
31582,CUST00024367,customer24367@email.com,kizahut,LeSchneider,1980-02-23,Other,,United Kingdom,East,Cambridgeshire,Cambridge,  81083,,,Italian,Active,2021-07-04,No,No,Yes,2022-07-13,2023-07-05
31583,CUST00024367,customer24367@email.com,Kizahut,LeSchneider,1980-02-23,Other,+45-590-8628,France,North,Hauts-de-France,Lille,92540,659 Main Street,,Italian,Active,2021-07-04,No,No,No,2023-07-05,
31584,CUST00024368,customer24368@email.com,Mutaye,OSchneider,1969-09-20,M,+41-659-8527,Germany,East,Saxony,Dresden,79162,697 Main Street,,English,Active,2024-08-27,No,no,Yes,2024-12-03,
31585,CUST00024369,customer24369@email.com,Vogani,SouthHill,1957-08-26,Other,+42-441-4518,Germany,North,Schleswig-Holstein,Kiel,50233,  907 Main Street,,Italian,Active,2024-04-16,No,No,Yes,2024-12-12,
31586,CUST00024370,customer24370@email.com,Vigojavi,Bluesmith,1979-05-02,Other  ,+41-841-1112,Spain,North,Basque Country,San Sebastian,  22029,949 Main Street,,German,Active,2024-03-22,No,Yes,No,2024-07-02,
31587,CUST00024371,customer24371@email.com,Tixoyen,Perez,1990-03-20,Other,+48-327-6894,Italy,South,Sicily,Palermo,66395,443 High Street,,italian,Active,2023-05-16,Yes,No,Yes,2024-01-08,
31588,CUST00024372,customer24372@email.com,Yoga,OWeber,1952-02-26,M,+30-646-1589,Germany,South,Baden-Wurttemberg,Stuttgart,71373,446 Main Street,,English,Active,2024-05-11,Yes,Yes,no,2024-11-26,
31589,CUST00024373,customer24373@email.com,MichTon,Silverfisher,2001-09-17,Other,+48-589-7819,Germany,South,Bavaria,Nuremberg,51668  ,940 High Street,Building D  ,Italian,Active,2021-08-29,No,Yes,Yes,2023-05-07,
31590,CUST00024374,customer24374@email.com,PetrLey,DaMuller,1991-09-22,F,  +45-682-9911,United Kingdom,North,Merseyside,Liverpool,51894,251 High Street,Apt 255,Italian,Active,2023-02-13,Yes,Yes,No  ,2024-10-02,
31591,CUST00024375,customer24375@email.com,James,SouthField,1995-03-23,M,+30-972-1513,Spain,South,Andalusia,Seville,96103,98 Main Street,,Italian  ,Active  ,2021-04-12,No,Yes,Yes,2023-01-02,
31592,CUST00024376,customer24376@email.com,Togimi,WestLake,1977-02-07,F,+41-934-3373,United Kingdom,East,Norfolk,Norwich,93013,65 High Street,,French,Active,2022-12-23,Yes,No,No,2024-04-24,
31593,CUST00024377,customer24377@email.com,Tega,DiMiller  ,2003-08-10,Other,,,,West Midlands,,15976,849 High Street,,,Active,2024-06-07,Yes,Yes,No,2024-06-07,2024-06-08
31594,CUST00024377,customer24377@email.com,tega,DiMiller,2003-08-10,Other,,United Kingdom,West,West Midlands,Birmingham,15976,,,,Active,2024-06-07,Yes,Yes,Yes,2024-06-08,2024-06-19
31595,CUST00024377,customer24377@email.com,Tega,DiMiller,2003-08-10,Other,+35-948-6924,United Kingdom,West,,Birmingham,,849 High Street,,Italian  ,Active,2024-06-07,Yes,Yes,No,2024-06-19,2024-09-02
31596,CUST00024377,customer24377@email.com,Tega,DiMiller,2003-08-10,Other,+35-948-6924,Spain,East,Catalonia,Barcelona,93282,780 Main Street,,Italian,Active,2024-06-07,No,Yes,Yes,2024-09-02,
31597,CUST00024378,customer24378@email.com,Zejilib  ,Blacksmith,1980-06-22,f,+35-557-6055,Italy,East,Veneto,Verona,21683,435 Main Street,Suite 412,Italian,Active  ,2022-05-27,No,No,No,2023-12-13,
31598,CUST00024379,customer24379@email.com,  Ruzavuso,DIMILLER,1971-06-04,  F,+49-236-1463,Spain,South,Andalusia,Seville,79565,582 MAIN STREET,,English,Active,2023-10-24,No,No,No  ,2024-12-02,
31599,CUST00024380,customer24380@email.com,Ribodet,DiSmith,1981-05-11,Other,+36-621-4039  ,France,North,,,,,Apt 120,,active,2023-01-30,No,Yes,No  ,2023-01-30,2023-02-08
31600,CUST00024380,customer24380@email.com,Ribodet,DiSmith,1981-05-11,Other,,France,,Ile-de-France,Paris,41538,,Apt 120,,Active,2023-01-30,No,Yes,Yes,2023-02-08,2023-04-16
31601,CUST00024380,customer24380@email.com,Ribodet,DiSmith,1981-05-11,Other,+36-621-4039,France,North,Ile-de-France,Paris,41538,442 High Street,  Apt 120,Spanish,Active,2023-01-30,Yes,Yes,Yes,2023-04-16,
31602,CUST00024381,customer24381@email.com,WolfSen,VANJONES,2001-09-19,F,+46-704-1935,Spain,West,Castile and Leon,Salamanca,55033,770 Main Street,,Spanish,Active,2024-01-04,No,Yes,No,2024-07-05,
31603,CUST00024382,customer24382@email.com,UrsuSon,NorthBrook,1967-03-13,F,+37-437-4141,France,East,Auvergne-Rhone-Alpes,Lyon,28262,941 Main Street,Floor 18,German,Active,2022-05-21,No,No,Yes,2024-05-27,
31604,CUST00024383,customer24383@email.com,Huwixiw,  McTaylor,1952-02-13,M,+49-770-1944,Italy,South,Campania,Naples,78610,85 High Street,,French,Active,2021-07-02,No,Yes,No,2022-06-18,
31605,CUST00024384,customer24384@email.com,KAKOBA,ODavis,1974-10-08,Other,+31-450-3789,Italy,North,Lombardy,Milan,79873,955 Main Street,,Spanish,Active,2022-03-19,No,No,Yes,2022-09-30,
31606,CUST00024385,customer24385@email.com,Jocidex,Richard,1975-12-20,Other,+36-471-2160,Spain,East,Valencia,Valencia,44847,449 Main Street,  Building E,English,Active,2024-08-20,No,Yes,Yes,2024-10-01,
31607,CUST00024386,customer24386@email.com,Xogadeh,MacMuller,1968-12-26,Other,+49-890-9706,France,North,Hauts-de-France,Lille,95366,537 Main Street,,French,active,2022-07-13,Yes,Yes  ,Yes,2025-01-15,
31608,CUST00024387,customer24387@email.com,Koyid,rodriguez,2001-03-12,Other,+38-144-6679,France,East,Auvergne-Rhone-Alpes,Lyon,  96391,94 MAIN STREET,,French,Active,2022-09-14,Yes,No,No,2024-01-10,
31609,CUST00024388,customer24388@email.com,Cida,LeWilliams,1964-01-10,M,+37-765-6012,United Kingdom,North,Merseyside,Liverpool,82932,662 High Street,,  French,Active,2024-02-09,No,No,Yes,2024-03-07,
31610,CUST00024389,customer24389@email.com,Gewinaz,SouthBurg,1966-12-08,F,+38-892-9003,Italy,West,Lazio,Rome,84774,,Suite 360,French,Active,2022-10-18,No,No,No,2024-10-05,
31611,CUST00024390,customer24390@email.com,Dehu  ,DelBrown,1986-07-28,Other,+35-529-9972,Spain,West,,Madrid,,,Floor 8  ,,Active,2022-12-08,No,No,No,2022-12-08,2023-05-13
31612,CUST00024390,customer24390@email.com,Dehu,DelBrown,1986-07-28,Other,+35-529-9972,,,Sicily,Palermo,69643,169 High Street,,Spanish,  Active,2022-12-08,No,Yes,No,2023-05-13,2024-11-14
31613,CUST00024390,customer24390@email.com,Dehu,DelBrown,1986-07-28,Other,+35-529-9972,United Kingdom,West,West Midlands,Birmingham,62987,26 Main Street,Unit 480  ,Spanish,Active,2022-12-08,No,No,Yes,2024-11-14,
31614,CUST00024391,customer24391@email.com,Pudoyi,DiAnderson,1980-04-29,Other,+32-231-9915,Spain,East,Catalonia,Barcelona,86684,826 High Street,suite 201,Spanish,Active,2024-10-13,Yes,No,No,2024-10-23,
31615,CUST00024392,customer24392@email.com,Wukogek,Richard,1985-11-17,F,,,,,Lyon,,  357 Main Street,,French,Active,2024-05-21,Yes,No,Yes,2024-05-21,2024-06-08
31616,CUST00024392,customer24392@email.com,wukogek,Richard,1985-11-17,  F,+48-260-8943,France,East,Auvergne-Rhone-Alpes,Lyon,37026,357 Main Street,,French,Active,2024-05-21,Yes,No,No,2024-06-08,2025-01-04
31617,CUST00024392,customer24392@email.com,Wukogek  ,Richard,1985-11-17,F,+48-260-8943,France,East,Auvergne-Rhone-Alpes,Lyon,37026,357 Main Street,,French,Active,2024-05-21,No,No,Yes,2025-01-04,
31618,CUST00024393,customer24393@email.com,JohnTon,Colombo,1952-03-26,  Other,+49-454-9646,Italy,East,Veneto,Verona,20985,41 Main Street,  Building C,German,  Active,2023-09-17,Yes,Yes,No,2024-09-21,
31619,CUST00024394,customer24394@email.com,Xabu,DelJohnson,1975-11-14,Other,+32-831-3777,Germany,South,Bavaria,Munich,77302,249 High Street,Apt 383,SPANISH,Active  ,2021-10-08,Yes,No  ,No,2024-02-22,
31620,CUST00024395,customer24395@email.com,Rutamix,MacSchneider  ,1980-12-14,m,+39-651-8775,Spain,East,Catalonia,Barcelona,84808,303 Main Street,Apt 252,Spanish,Active,2021-12-06,No,Yes,Yes,2023-11-15,
31621,CUST00024396,customer24396@email.com,Xanudi,Vonjones,2006-01-01,F,+49-704-3854,Italy,West,Tuscany,Florence,21454,,,French,active,2024-07-29,Yes,No,  No,2025-01-09,
31622,CUST00024397,customer24397@email.com,Vete,LAMULLER,1959-04-03,Other,,United Kingdom,North,,Manchester,58711,,,,Active,2023-09-21,No,Yes,  Yes,2023-09-21,2023-09-29
31623,CUST00024397,customer24397@email.com,Vete,lamuller,1959-04-03,Other,+49-532-5187,United Kingdom,North,,Manchester,58711,,Floor 16,Spanish,Active,2023-09-21,Yes,Yes,Yes,2023-09-29,2023-10-11
31624,CUST00024397,customer24397@email.com,Vete,LaMuller,1959-04-03,Other,+49-532-5187,United Kingdom,North,Greater Manchester,Manchester,  58711,379 High Street,Floor 16,Spanish,Active,2023-09-21,Yes,No  ,No,2023-10-11,
31625,CUST00024398,customer24398@email.com,Nelipet,LeMiller,1982-07-30,  F,+42-562-6427,Italy,South,Sicily,Palermo,44081,748 Main Street,Suite 257,French,Active,2023-01-02,Yes,Yes,Yes,2024-01-22,
31626,CUST00024399,customer24399@email.com,Kajutu,Thomas,1970-03-29,M,+49-714-4623,United Kingdom,North,Merseyside,Liverpool,84639,837 High Street,Floor 16,French,Active,2022-09-22,No,Yes,No,2023-02-07,
31627,CUST00024400,customer24400@email.com,Kuxose,McFischer,1956-01-13,M,+39-726-6526,Italy,South,Campania,Naples,23265  ,900 High Street,,French,Active,2024-10-19,No,Yes,No,2024-11-20,
31628,CUST00024401,customer24401@email.com,Huwixiw,VanTaylor,1952-06-21,F,+42-705-6592,Italy,North,Veneto,Venice,49337,562 High Street  ,,Spanish,ACTIVE,2021-06-28,No,Yes,Yes,2021-09-16,
31629,CUST00024402,customer24402@email.com,Ingrid,whitecooper,1956-07-11,F,+46-374-9159,Italy,South,Campania,Naples,90349,335 Main Street,Apt 290,Italian,Active  ,2021-02-16,Yes,No,YES,2022-08-30,
31630,CUST00024403,customer24403@email.com,Xazato,Owilliams,1977-10-05,F,+49-963-9982,France,West,Nouvelle-Aquitaine,Bordeaux,14805,868 High Street  ,,ITALIAN,Active,2021-02-22,Yes,No,Yes,2021-07-26,
31631,CUST00024404,customer24404@email.com,GiseTon  ,LaBrown,2005-12-07,F  ,+44-985-3751,United Kingdom,South,Greater London,London,44781,281 Main Street,,French,Active,2022-11-29,Yes,Yes,No,2023-09-22,
31632,CUST00024405,customer24405@email.com,Ingrid,Thomas,1984-09-24,Other,,,,,,,,,,Active,2023-12-08,Yes,No,No,2023-12-08,2024-01-04
31633,CUST00024405,customer24405@email.com,Ingrid,Thomas,1984-09-24,Other,+44-229-6439,France,South,,Marseille,,,,Italian,Active,2023-12-08,No,Yes,Yes,2024-01-04,2024-01-28
31634,CUST00024405,customer24405@email.com,INGRID,Thomas,1984-09-24,Other,,France,South,,Marseille,71583,  310 Main Street,,Italian,Active,2023-12-08,No,No,Yes,2024-01-28,2024-10-08
31635,CUST00024405,customer24405@email.com,Ingrid,Thomas,1984-09-24,Other,+44-229-6439,United Kingdom,North,Merseyside,Liverpool,72970,215 Main Street,,Italian,Active,2023-12-08,Yes,No,No,2024-10-08,
31636,CUST00024406,customer24406@email.com,  Bali,  Whitesmith,1979-03-02,Other  ,+41-946-8280,United Kingdom,South,Greater London,London,54677,824 Main Street,Building E,French,Active,2021-12-26,Yes,Yes,No,2022-04-04,
31637,CUST00024407,customer24407@email.com,Kayovod,Rossi,1980-04-29,F,+47-241-1123,,,Castile and Leon,Salamanca,,,Apt 74,,Active,2022-05-28,Yes,No,No,2022-05-28,2022-06-03
31638,CUST00024407,customer24407@email.com,Kayovod,Rossi,1980-04-29,F,+47-241-1123,,,,San Sebastian,,,,,Active,2022-05-28,Yes,No,  No,2022-06-03,2022-12-16
31639,CUST00024407,customer24407@email.com,kayovod,Rossi,1980-04-29,F,,Spain,North,Basque Country,San Sebastian,78342,,,Italian,Active,2022-05-28,No,No,No,2022-12-16,2023-07-22
31640,CUST00024407,customer24407@email.com,Kayovod  ,Rossi,1980-04-29,F,  +47-241-1123,Spain,North,Basque Country,San Sebastian,78342,515 High Street,,Italian,Active,2022-05-28,Yes,No,Yes,2023-07-22,
31641,CUST00024408,customer24408@email.com,Cute,DaWilson  ,1992-08-14,M,+49-511-1530,United Kingdom,East,Norfolk,Norwich,73369,405 HIGH STREET,,Spanish,Active,2023-04-29,No,No,Yes,2023-11-06,
31642,CUST00024409,customer24409@email.com,Giwiku,DelSmith,1977-07-25,F  ,+46-344-7158,Germany,North,Bremen,Bremen,84108,911 Main Street,,French,Active,2022-05-04,Yes,Yes,No,2022-10-23,
31643,CUST00024410,customer24410@email.com,Gutole,  Bluefisher,1968-07-23,F,+40-382-2699,United Kingdom,South,Greater London,London,27551,726 High Street,,Italian,Active,2024-10-09,Yes,Yes,No,2024-10-31,
31644,CUST00024411,customer24411@email.com,Sate,MacBrown,2005-08-25,Other,+37-421-8443,Spain,South,Andalusia,Seville,61548,789 Main Street,,Italian,Active,2022-09-25,Yes,Yes,Yes,2022-10-03,
31645,CUST00024412,customer24412@email.com,Jugev,Blacksmith,1993-10-14,M,+44-644-4225,United Kingdom,South,East Sussex,Brighton,30642,7 Main Street,,Italian,active,2021-12-05,No,No,Yes,2023-04-05,
31646,CUST00024413,customer24413@email.com,Nelu,VonSmith,1956-08-12,Other,+33-325-7774,Spain,West,Castile and Leon,Salamanca,46567,910 Main Street,,Spanish,Active,2023-02-17,Yes,Yes,No,2023-05-09,
31647,CUST00024414,customer24414@email.com,Wukogek,Sanchez,2025-06-01,  Other,+42-823-9473,Spain,North,Basque Country,Bilbao,89600,103 Main Street,Building D,French  ,Active,2022-04-06,No,No,No,2024-10-29,
31648,CUST00024415,customer24415@email.com,jedacu,DelJones,1992-03-19,M,+37-910-7485,France,West,Nouvelle-Aquitaine,Bordeaux,33036,261 Main Street,Unit 378,Spanish,Active,2022-02-22,No,no,No,2022-07-20,
31649,CUST00024416,customer24416@email.com,Didunip,  Gonzalez,1978-02-02,Other,,France,West,Nouvelle-Aquitaine,,63987,,,,Active,2024-11-22,No,No,Yes,2024-11-22,2025-01-01
31650,CUST00024416,customer24416@email.com,Didunip,Gonzalez,2025-11-03,Other,+34-877-4452,Spain,North,Basque Country,Bilbao,11837,302 Main Street,,Spanish,Active,2024-11-22,Yes,Yes,No,2025-01-01,
31651,CUST00024417,customer24417@email.com,Nitasibo,VanWilson,1978-12-30,F,+43-540-1755,United Kingdom,South,East Sussex,Brighton,52013,901 Main Street,Apt 288,German,  Active,2024-11-23,Yes,No,No,2024-12-16,
31652,CUST00024418,customer24418@email.com,Monisen,LaMiller,1968-06-10,F,+40-529-6133,,West,,Nantes,,199 High Street,,,Active,2024-08-05,Yes,No,Yes,2024-08-05,2024-10-29
31653,CUST00024418,customer24418@email.com,MoniSen,LaMiller,1968-06-10,F,+40-529-6133,France,West,Pays de la Loire,Nantes,24141,199 High Street,,English,Active,2024-08-05,No,No,Yes,2024-10-29,
31654,CUST00024419,customer24419@email.com,Lejebuci,DeSmith,1973-12-31,  F,+47-967-7242,Spain,East,Catalonia,Barcelona,35836,884 Main Street,,German,Active,2021-05-08,Yes,Yes,NO  ,2021-06-24,
31655,CUST00024420,customer24420@email.com,Dixeri  ,McWilliams,2005-02-02,F,+46-972-6051,Germany,West,North Rhine-Westphalia,Cologne,68744,591 High Street,Apt 87,German,Active,2022-10-17,Yes,Yes,Yes,2023-05-20,
31656,CUST00024421,customer24421@email.com,Divulim,LeJohnson,1966-02-24,other,+31-460-4469,United Kingdom,East,Cambridgeshire,Cambridge,52468,723 High Street,,Italian,Active,2023-03-09,Yes,No,Yes,2024-11-25,
31657,CUST00024422,customer24422@email.com,  Vosehon,Bluehunter,1997-10-31,F,,Italy,North,,Venice,,,,,Active,2023-04-16,No,No,Yes,2023-04-16,2023-12-14
31658,CUST00024422,customer24422@email.com,Vosehon  ,BLUEHUNTER,1997-10-31,F,+39-770-6826,United Kingdom,West,Bristol,,64353  ,,,English,Active,2023-04-16,Yes,No,No,2023-12-14,2024-09-10
31659,CUST00024422,customer24422@email.com,  Vosehon,Bluehunter,1997-10-31,F,+39-770-6826,Italy,East,Emilia-Romagna,Bologna,36252,332 High Street,,english,Active,2023-04-16,Yes,Yes,No,2024-09-10,
31660,CUST00024423,customer24423@email.com,Sodikos,LaSchneider,1952-05-26,Other,+39-237-7247,United Kingdom,West,West Midlands,Birmingham,97709,671 High Street,,Spanish,Active,2021-03-28,Yes,No,  Yes,2023-04-21,
31661,CUST00024424,customer24424@email.com,Xima  ,Blackfisher,1956-03-04,F,+34-571-4431,France,East,Grand Est,Strasbourg,10897,400 Main Street,,Italian,Active,2022-10-04,Yes,Yes,No,2024-01-29,
31662,CUST00024425,customer24425@email.com,MarySen,LeJohnson,1998-04-23,M,+38-683-1474,Italy,South,Sicily,Palermo,47093,432 High Street,,Italian,Active,2023-06-10,Yes,No,No,2024-02-04,
31663,CUST00024426,customer24426@email.com,CUBAWOW,LeJones,1972-02-29,F,+48-680-7921,United Kingdom,East,Cambridgeshire,Cambridge,90679,669 HIGH STREET,Floor 16,Spanish,Active,2023-07-03,No,Yes,Yes,2024-10-20,
31664,CUST00024427,customer24427@email.com,PatrTon,NorthStone,1960-09-02,OTHER,+49-780-6474,United Kingdom,West,West Midlands,Birmingham,49861,189 high street,Building C,Italian,Active,2022-11-15,No,No,No,2024-11-11,
31665,CUST00024428,customer24428@email.com,Hejicujo,RAMIREZ,2001-10-03,Other,+33-610-9059,Spain,North,Basque Country,San Sebastian,66566,,Unit 114,Spanish,Active  ,2021-11-19,Yes,No,No,2021-11-24,
31666,CUST00024429,customer24429@email.com,Robonudi,DelMiller,1978-07-12,Other,+31-642-3454,France,East,Auvergne-Rhone-Alpes,Lyon,51823,705 Main Street,Suite 156,Italian,Active,2021-10-08,No,Yes,No,2024-03-07,
31667,CUST00024430,customer24430@email.com,Zelunidi,DaBrown,1990-12-19,m,+32-407-3287,United Kingdom,North,Greater Manchester,Manchester,87962,938 Main Street,,English,Active,2023-02-03,No,No,No,2023-11-29,
31668,CUST00024431,customer24431@email.com,Dasoxev,  OBrown,1986-08-01,Other,+31-786-9086,France,West,Pays de la Loire,Nantes,96382,123 Main Street,,Spanish,Active,2022-07-06,Yes,No,Yes,2024-09-15,
31669,CUST00024432,customer24432@email.com,Dura,LaFischer,1954-02-13,M,+30-741-3659,Spain,South,Andalusia,Seville,20153,564 Main Street,,French,Active,2021-12-29,No,No,Yes,2024-07-29,
31670,CUST00024433,customer24433@email.com,Putajupe,WestWood,1997-10-27,M,,,West,,,,  795 Main Street,Building B,French,Active,2022-10-11,Yes,No,Yes,2022-10-11,2022-11-05
31671,CUST00024433,customer24433@email.com,Putajupe,WestWood,1997-10-27,M,,France,East,,,95144,,,French,Active,2022-10-11,No,Yes,No,2022-11-05,2022-11-15
31672,CUST00024433,customer24433@email.com,Putajupe,WestWood,1997-10-27,M,+43-297-1388,France,East,Grand Est,,95144,432 High Street,,,  Active,2022-10-11,Yes,Yes,Yes,2022-11-15,2023-06-27
31673,CUST00024433,customer24433@email.com,Putajupe,WestWood,1997-10-27,M,+43-297-1388,United Kingdom,South,East Sussex,Brighton,12939,576 High Street,Building E,French,Active,2022-10-11,Yes,No,no,2023-06-27,
31674,CUST00024434,customer24434@email.com,Xovikat,SouthField,1963-06-06,f,+34-735-8545,Germany,West,North Rhine-Westphalia,Dusseldorf,34606,128 Main Street,Apt 338,Italian,Active,2021-03-08,Yes,Yes,Yes,2021-11-13,
31675,CUST00024435,customer24435@email.com,Piwiju,LeMuller,1994-04-12,m,+32-402-9633,Spain,South,Andalusia,Malaga,11138,527 Main Street,,French,Active,2023-11-15,No,No,No,2024-03-04,
31676,CUST00024436,customer24436@email.com,Xuxuy,LeMiller,1956-09-08,Other,+43-766-8756,Spain,East,Catalonia,Barcelona,94536,  350 Main Street,,English,Active,2023-07-27,Yes,No,Yes,2023-11-20,
31677,CUST00024437,customer24437@email.com,Xodebi,Whitehunter,1992-03-16,M,+37-279-7431,France,South,Provence-Alpes-Cote d Azur,Marseille,12001,469 Main Street,,English,Active,2022-08-14,Yes,  Yes,No  ,2024-10-10,
31678,CUST00024438,customer24438@email.com,Zizi,MacFischer,1989-09-21,OTHER,+38-276-2593,Germany,West,North Rhine-Westphalia,Dusseldorf,78922,320 High Street,,ENGLISH  ,Active,2023-02-03,No,Yes,Yes,2023-11-20,
31679,CUST00024439,customer24439@email.com,  Depil,WestField,2001-01-13,Other,+37-115-7435,,North,,Paris,,,,French  ,Active,2021-08-19,No,Yes,Yes,2022-01-02,2023-07-16
31680,CUST00024439,customer24439@email.com,Depil,WestField  ,2001-01-13,Other,  +37-115-7435,France,North,Ile-de-France,Paris,79520,200 High Street,,French,Active,2021-08-19,No,Yes,No,2023-07-16,
31681,CUST00024440,customer24440@email.com,WillLey,LeBrown,1983-03-23,M,+48-414-4645,Italy,North,Piedmont,Turin,26764,  578 Main Street,Floor 11,English,Active,2023-12-02,No,No,Yes,2023-12-07,
31682,CUST00024441,customer24441@email.com,Tunoxinu,Ferrari,1975-11-28,M,+33-559-9386,France,North,Ile-de-France,Paris,26209,433 Main Street,Building A,french,Active,2021-02-16,Yes,Yes,Yes,2022-03-10,
31683,CUST00024442,customer24442@email.com,JameSon,DAJOHNSON,1972-06-22,Other,+32-275-5740,Spain,East,Catalonia,Barcelona,62907,953 High Street,,german,Active,2023-10-07,Yes,Yes,  Yes,2024-10-10,
31684,CUST00024443,customer24443@email.com,Miyimah,LeSmith,1953-09-04,Other,+30-505-2178,Italy,,Tuscany,Florence,,,,,Active,2022-11-23,Yes,No,No,2022-11-23,2022-12-08
31685,CUST00024443,customer24443@email.com,Miyimah,LeSmith,1953-09-04,Other,,Italy,,Tuscany,Florence,42810,86 Main Street,,,Active,2022-11-23,No,No,No,2022-12-08,2022-12-28
31686,CUST00024443,customer24443@email.com,Miyimah,LeSmith,1953-09-04,Other,+30-505-2178,Germany,North,,Hamburg,62875,891 High Street,,German,Active,2022-11-23,No,No,No,2022-12-28,2023-03-31
31687,CUST00024443,customer24443@email.com,Miyimah,LeSmith,1953-09-04,Other,+30-505-2178,United Kingdom,West,Bristol,Bristol,47658,284 Main Street,,German,Active,2022-11-23,Yes,Yes,No,2023-03-31,
